"","GEOID","ct_x","ct_y"
"2631",35037,-103.549742063,35.1043474424
"2632",48269,-100.255862665,33.6164692424
"2633",5073,-93.6070224199,33.2409726678
"2634",48451,-100.46208156,31.404391929
"2635",12049,-81.8099279191,27.4926929341
"2636",39025,-84.1519081887,39.047401273
"2637",48501,-102.827789357,33.1729538872
"2638",41071,-123.308172291,45.2326681115
"2639",19115,-91.2596371125,41.2184981767
"2640",20049,-96.2441147833,37.4536918755
"2641",39121,-81.4555467031,39.7659379005
"2642",39137,-84.1317251994,41.022075546
"2643",48425,-97.7743488757,32.2222861101
"2644",42075,-76.4577059393,40.3672335181
"2645",30035,-112.994670223,48.7050325524
"2646",32027,-118.404441145,40.4403579852
"2647",27087,-95.8090622859,47.3252203643
"2648",34031,-74.3007213281,41.034302384
"2649",30047,-114.089400277,47.6459049375
"2650",48261,-97.6364511453,26.9280249808
"2651",48033,-101.431761539,32.7436834282
"2652",29157,-89.8244384047,37.7071313688
"2653",48411,-98.8176017967,31.1551976738
"2654",40073,-97.9420990929,35.9453864517
"2655",48051,-96.6214328485,30.4924504992
"2656",36035,-74.4221962657,43.1138516887
"2657",28133,-90.5886010768,33.6023219028
"2658",27053,-93.4768371051,45.0045817306
"2659",42027,-77.819919125,40.9193012654
"2660",48025,-97.7411801569,28.4174098692
"2661",47077,-88.3879737407,35.6542601907
"2662",19171,-92.5325550773,42.0797906519
"2663",20175,-100.851282267,37.1932931298
"2664",19135,-92.8689988909,41.0297747495
"2665",31147,-95.7175431286,40.1250598769
"2666",17021,-89.2772654039,39.5457735355
"2667",12089,-81.7713587932,30.6105922722
"2668",12133,-85.6653904664,30.6105737593
"2669",13007,-84.4446876519,31.3261616133
"2670",13275,-83.9193108271,30.8636693074
"2671",21005,-84.9909212185,38.0040390111
"2672",21185,-85.4483274944,38.3994269621
"2673",13057,-84.476208877,34.2439270372
"2674",38065,-101.340347014,47.115267933
"2675",26133,-85.3253007387,43.9898162397
"2676",47109,-88.5636273802,35.1754856246
"2677",53001,-118.560630305,46.9833332042
"2678",29057,-93.850266865,37.4320522335
"2679",22101,-91.4729640995,29.6346581212
"2680",50007,-73.080957027,44.4609684998
"2681",72045,-66.2218831972,18.2248088553
"2682",15009,-156.61709585,20.8677554851
"2683",22057,-90.40259056,29.5003689558
"2684",19139,-91.1127298978,41.4839038752
"2685",12113,-87.0184286329,30.6928518919
"2686",18101,-86.8030488334,38.7080054059
"2687",21203,-84.3159210056,37.3651604097
"2688",21223,-85.337597319,38.6130182397
"2689",13055,-85.3452848197,34.4750222042
"2690",45033,-79.3788591956,34.3915916109
"2691",37103,-77.3550821649,35.0216792038
"2692",29199,-92.1470399859,40.4525902497
"2693",20131,-96.0141036917,39.7834441597
"2694",20137,-99.9034589249,39.7843745218
"2695",72007,-66.127432443,18.2511220364
"2696",72033,-66.1385849749,18.4415501792
"2697",31065,-99.912269101,40.1764551661
"2698",13087,-84.5790590608,30.8783479854
"2699",18177,-85.0098932572,39.8644004173
"2700",21009,-85.9336431642,36.9655761128
"2701",31093,-98.5170816935,41.2200316945
"2702",38025,-102.618243894,47.3567494829
"2703",6005,-120.651016968,38.4463924339
"2704",47049,-84.9324604877,36.3804853919
"2705",20031,-95.7341262344,38.2368240907
"2706",26023,-85.0590278872,41.916112115
"2707",51031,-79.0965335331,37.2053358633
"2708",39105,-82.0229337761,39.082256483
"2709",54067,-80.7993177615,38.291687872
"2710",40053,-97.7861431144,36.7961490243
"2711",46115,-98.3461820739,44.9380114982
"2712",50027,-72.5861657221,43.5800148206
"2713",48455,-95.1355475781,31.0887911577
"2714",35001,-106.670199168,35.0513603017
"2715",13205,-84.1943219549,31.2253096762
"2716",15001,-155.522891608,19.6023800095
"2717",21147,-84.4840760502,36.7371005308
"2718",21191,-84.3602767219,38.6956449813
"2719",21215,-85.3278161668,38.0325020127
"2720",30041,-110.111257176,48.6281954893
"2721",31175,-98.9818945645,41.5673048185
"2722",48069,-102.261659742,34.5299456997
"2723",24043,-77.8138073309,39.6036756486
"2724",21133,-82.8551825739,37.121182763
"2725",34033,-75.3580019847,39.5767991252
"2726",51680,-79.1908705705,37.4002993839
"2727",5125,-92.6765793615,34.6466418054
"2728",54053,-82.0264938128,38.7697093888
"2729",54021,-80.8570934946,38.9240819324
"2730",28063,-91.0371092363,31.7341989198
"2731",38079,-99.8409866972,48.7724344762
"2732",30103,-107.271611015,46.211461608
"2733",21049,-84.1474732183,37.970842066
"2734",72101,-66.4203782414,18.3170671659
"2735",26005,-86.2917582189,42.593669801
"2736",47005,-88.0682739865,36.0697876984
"2737",27015,-94.7276344617,44.2420769093
"2738",47137,-85.074935336,36.5584501754
"2739",51109,-77.9628604224,37.978206861
"2740",18145,-85.7917006884,39.5236969091
"2741",39049,-83.0093038795,39.9695328535
"2742",49021,-113.289470202,37.8591834373
"2743",32009,-117.632366212,37.7846810807
"2744",26083,-88.2521492269,47.7152765004
"2745",49039,-111.57636897,39.3738970013
"2746",20093,-101.319857035,38.0001859928
"2747",12009,-80.7011880444,28.3002984825
"2748",18105,-86.5231418033,39.1609054847
"2749",19117,-93.3276988855,41.0293635559
"2750",21239,-84.7436617221,38.0422156142
"2751",45053,-81.0232939924,32.4219913678
"2752",48043,-103.2517639,29.81197793
"2753",45065,-82.3098618459,33.899546366
"2754",45087,-81.6193975722,34.6892342857
"2755",27103,-94.2476275438,44.3498922076
"2756",55075,-88.0022445339,45.3508736998
"2757",53011,-122.482562974,45.7791389206
"2758",55099,-90.3614539556,45.6803958147
"2759",18103,-86.0450262226,40.7695100848
"2760",20053,-98.204710652,38.6966167883
"2761",22123,-91.4567547639,32.7884421169
"2762",12077,-84.8828911809,30.2413261149
"2763",20083,-99.8979443731,38.0874819796
"2764",20119,-100.366174974,37.2381834931
"2765",21149,-87.2635749278,37.5291573154
"2766",28001,-91.3534771609,31.4828790641
"2767",72083,-66.9834993074,18.2370232434
"2768",28057,-88.3613255093,34.2799958553
"2769",21073,-84.8769884676,38.2392179897
"2770",23009,-68.3682002979,44.5628987472
"2771",23013,-69.0155773012,44.0273453198
"2772",13217,-83.8501343657,33.5550819085
"2773",46049,-99.1452626384,45.0710121535
"2774",26061,-88.6520730549,46.9915369583
"2775",30061,-114.998282048,47.1472454282
"2776",47051,-86.0921774333,35.1549635649
"2777",22029,-91.640039923,31.4459269813
"2778",22063,-90.7279630715,30.4401830969
"2779",25009,-70.8679203992,42.6389088802
"2780",46019,-103.508042166,44.9058405888
"2781",8035,-104.929571827,39.3296964916
"2782",45079,-80.9031453647,34.0218533235
"2783",18095,-85.7193464146,40.1616347224
"2784",40099,-97.0679092273,34.4823298275
"2785",54009,-80.5764383527,40.2737234944
"2786",54013,-81.1176090328,38.8444296508
"2787",51021,-81.1302189779,37.1339872472
"2788",30111,-108.274402285,45.9373294191
"2789",54043,-82.0703761808,38.1753650921
"2790",6033,-122.753168383,39.0996304037
"2791",13131,-84.234424036,30.87466436
"2792",8021,-106.191605878,37.2006911376
"2793",49037,-109.804637613,37.6259060319
"2794",18133,-86.8450428436,39.6662767753
"2795",16047,-114.811528693,42.9710179755
"2796",47167,-89.7592626594,35.4968497347
"2797",22121,-91.3127662751,30.4634103362
"2798",29171,-93.0160918156,40.4789354602
"2799",56039,-110.589823103,43.9346204939
"2800",55043,-90.7062182862,42.8674682235
"2801",38059,-101.281151568,46.7160467506
"2802",37041,-76.6020995587,36.1265525732
"2803",37021,-82.530096506,35.6111765102
"2804",6063,-120.838567906,40.0046684425
"2805",51730,-77.3912775038,37.2042466551
"2806",50023,-72.6149707317,44.2733830494
"2807",46093,-102.716873933,44.5668246632
"2808",18097,-86.1384651031,39.7817069986
"2809",5017,-91.2939800258,33.2672209252
"2810",13021,-83.6973172514,32.8064479313
"2811",72059,-66.7971512224,18.0071906937
"2812",72131,-66.9711424206,18.3286429531
"2813",5115,-93.0341606834,35.4476300611
"2814",51175,-77.1059992241,36.7204160862
"2815",48183,-94.8169888493,32.480466977
"2816",36087,-74.0240634649,41.152467358
"2817",5089,-92.6842458724,36.2683375041
"2818",51800,-76.6340514822,36.701846298
"2819",8041,-104.525584838,38.8320929447
"2820",29187,-90.4722987483,37.8103107951
"2821",48475,-103.10243339,31.5094679873
"2822",8061,-102.74035379,38.4326817735
"2823",48487,-99.2410633009,34.0806998305
"2824",41015,-124.2151634,42.4666006502
"2825",8119,-105.161821724,38.8821734218
"2826",29049,-94.404593875,39.6017618727
"2827",49051,-111.168185074,40.3307883602
"2828",16029,-111.562206729,42.7705090928
"2829",37157,-79.7749793099,36.396007028
"2830",5117,-91.5528060342,34.8297670071
"2831",5011,-92.1623972989,33.466338899
"2832",48193,-98.1107417045,31.7047955874
"2833",24011,-75.8315804417,38.8717703006
"2834",27041,-95.4535280296,45.9337190828
"2835",30043,-112.093718176,46.1484509065
"2836",51059,-77.2762139338,38.8345219233
"2837",30023,-113.067745535,46.0608093719
"2838",47001,-84.1984841698,36.1184370411
"2839",39077,-82.5984109676,41.146162169
"2840",13005,-82.4526730915,31.553644
"2841",10001,-75.5046304894,39.0959679378
"2842",39173,-83.6229947571,41.3616900309
"2843",13157,-83.5663866384,34.1338688592
"2844",20003,-95.293326864,38.2142032709
"2845",17095,-90.2132595477,40.9318059957
"2846",30107,-109.84452672,46.4662604576
"2847",47015,-86.0616815634,35.8086151161
"2848",23007,-70.4440800052,44.9741541633
"2849",21165,-83.5987860067,37.9413739566
"2850",46089,-99.2214613287,45.7663580986
"2851",8051,-107.031696123,38.6667799877
"2852",26029,-85.3732868092,45.5025111724
"2853",27151,-95.68144265,45.2827027603
"2854",39147,-83.1277127094,41.1238716851
"2855",13267,-82.0582224297,32.0458219647
"2856",48429,-98.8361716142,32.7358524515
"2857",37117,-77.1092119505,35.8431680256
"2858",30081,-114.120756813,46.0817026799
"2859",13317,-82.7432774451,33.7820343868
"2860",53043,-118.418751373,47.5762175123
"2861",6081,-122.35564166,37.4362205909
"2862",39171,-84.5881327571,41.5602692355
"2863",8009,-102.56046971,37.3191838667
"2864",16021,-116.462892533,48.7668891656
"2865",16007,-111.329760356,42.2848139655
"2866",39159,-83.3715927304,40.2994215406
"2867",39035,-81.7002045539,41.6350863484
"2868",48285,-96.9301578077,29.3843541549
"2869",40105,-95.6174148585,36.7984747791
"2870",13125,-82.6107518161,33.2292960093
"2871",41059,-118.736789756,45.5919777883
"2872",46102,-102.55161082,43.3355722763
"2873",20117,-96.5229456644,39.7836190984
"2874",22065,-91.2426345768,32.3644022764
"2875",30105,-106.667445018,48.3653476195
"2876",13313,-84.9671715335,34.8055900523
"2877",20203,-101.347360483,38.4820776233
"2878",46023,-98.5879343993,43.2079358486
"2879",31027,-97.2524064659,42.5992462934
"2880",53035,-122.64915882,47.6396524189
"2881",17111,-88.4524316109,42.3243963816
"2882",30069,-108.250195486,47.1175695575
"2883",29033,-93.5051999031,39.4269634134
"2884",53075,-117.523045839,46.9011886888
"2885",27147,-93.2260251083,44.0223317769
"2886",31169,-97.5949353886,40.1762733628
"2887",47033,-89.1395271757,35.8135748768
"2888",19079,-93.7068009002,42.3837756656
"2889",39165,-84.1667529786,39.4275623535
"2890",13255,-84.2841870379,33.2608978764
"2891",34019,-74.9122491266,40.5672565123
"2892",29217,-94.3424634962,37.850552496
"2893",18121,-87.2063748207,39.7736334543
"2894",19069,-93.2624609846,42.7325475882
"2895",13035,-83.9572314031,33.2878602225
"2896",8039,-104.135884762,39.286549138
"2897",44001,-71.2860964164,41.7056115797
"2898",48035,-97.6343729458,31.9003891544
"2899",44005,-71.2809758092,41.4998541663
"2900",39045,-82.6305641014,39.7515981115
"2901",38069,-99.9718019082,48.2495975461
"2902",17015,-89.9344351672,42.0686889097
"2903",27125,-96.0952838578,47.8716968895
"2904",41031,-121.176255655,44.6294320744
"2905",47021,-87.0868455905,36.2611404512
"2906",46127,-96.6560293539,42.8324094739
"2907",1051,-86.1491483863,32.5966507102
"2908",13187,-84.0026741212,34.5721798405
"2909",39083,-82.4215314539,40.39876806
"2910",19017,-92.3180581512,42.7745830799
"2911",48175,-97.4264479691,28.6570905719
"2912",37089,-82.4798988794,35.3363449562
"2913",12061,-80.5740939884,27.6963963364
"2914",48393,-100.813461808,35.8385055827
"2915",31049,-102.333967188,41.1115853613
"2916",36051,-77.7754769802,42.7280801362
"2917",19141,-95.6248809943,43.0837543157
"2918",48059,-99.3734981,32.2976588852
"2919",48379,-95.7934493591,32.8703117836
"2920",20067,-101.308008126,37.5621674689
"2921",51105,-83.1286524221,36.705411521
"2922",35051,-107.192378814,33.1304917766
"2923",5043,-91.7199884089,33.5894505946
"2924",31123,-103.01054573,41.7159913506
"2925",29015,-93.2879426288,38.2948329591
"2926",5109,-93.6563524579,34.1634985358
"2927",8077,-108.46644729,39.0182892583
"2928",29065,-91.5079004353,37.6066258097
"2929",51185,-81.560558918,37.1249993047
"2930",42103,-75.0337804666,41.3319622365
"2931",42115,-75.8006803774,41.8213267334
"2932",48343,-94.7326577515,33.1134892212
"2933",42125,-80.2482223667,40.1894019152
"2934",50001,-73.1409554223,44.0309243354
"2935",20103,-95.037905704,39.1993576805
"2936",26121,-86.5352579481,43.2899274486
"2937",28049,-90.4428779626,32.2666839393
"2938",48281,-98.2414654326,31.1961976897
"2939",51107,-77.6357095237,39.0906917392
"2940",29185,-93.7759789906,38.0371838815
"2941",36025,-74.966492695,42.198091276
"2942",30071,-107.913210697,48.259185818
"2943",29129,-93.5685623145,40.4223386883
"2944",53045,-123.183006075,47.3505288167
"2945",37127,-77.9864580907,35.9672572965
"2946",51199,-76.4424141459,37.238007286
"2947",29159,-93.2850841808,38.7282848684
"2948",30063,-113.923734153,47.0365390103
"2949",20019,-96.2453862651,37.150043913
"2950",48459,-94.9414921565,32.7362551704
"2951",51047,-77.9558156726,38.4860631992
"2952",40061,-95.1166062822,35.2248200785
"2953",54069,-80.6190932854,40.0968945422
"2954",54065,-78.2578064699,39.5604127331
"2955",51165,-78.8757200998,38.5120082016
"2956",18183,-85.505116919,41.1393703411
"2957",6093,-122.54038276,41.5926853325
"2958",46037,-97.6073783974,45.3671421329
"2959",22071,-89.9281703925,30.0686646145
"2960",1073,-86.8964928409,33.5542969318
"2961",1127,-87.2973599695,33.8033378677
"2962",29063,-94.4047099978,39.8931660689
"2963",12039,-84.6136588398,30.579448707
"2964",13083,-85.5045082013,34.8545290628
"2965",28033,-89.9917538837,34.875411708
"2966",51187,-78.2085201161,38.9086270941
"2967",17047,-88.053422982,38.4164895603
"2968",47113,-88.8384609754,35.6081406102
"2969",69110,145.77737925,15.1992481845
"2970",1111,-85.4590617197,33.2937884335
"2971",37009,-81.50047955,36.4344303861
"2972",8033,-108.517240301,37.7516159148
"2973",39089,-82.4830926423,40.0916040756
"2974",5139,-92.597297675,33.1713630331
"2975",17071,-90.925118672,40.8181263305
"2976",1101,-86.2075916202,32.2202374779
"2977",8005,-104.339175524,39.6497618651
"2978",21155,-85.2696071188,37.5525002422
"2979",53057,-121.801568102,48.4820794341
"2980",28067,-89.1687964365,31.6225437482
"2981",55021,-89.3337354863,43.4666200705
"2982",37019,-78.2274102155,34.0388731209
"2983",27029,-95.3790235066,47.5776398821
"2984",51131,-75.9285377842,37.3008004002
"2985",20163,-99.3250605495,39.3502470714
"2986",18041,-85.1787439867,39.640038866
"2987",31079,-98.5021754533,40.8725541377
"2988",31081,-98.0228616684,40.8730400616
"2989",31115,-99.4544240844,41.9138367219
"2990",30091,-104.504652101,48.7209968752
"2991",31063,-100.394188665,40.530088505
"2992",72089,-65.7120927663,18.3686665453
"2993",1007,-87.1264244239,32.9986381509
"2994",28075,-88.6625429121,32.4042926627
"2995",27011,-96.4108918279,45.4260672822
"2996",27013,-94.0669624018,44.03454866
"2997",51091,-79.5685247149,38.3623302143
"2998",51177,-77.6560251589,38.1849183842
"2999",33017,-71.0288340743,43.2969779446
"3000",13153,-83.6662620878,32.4590462915
"3001",26041,-86.8705838018,45.79162708
"3002",5131,-94.2741107527,35.1997053109
"3003",6087,-122.00984549,37.021614835
"3004",13191,-81.3755701724,31.4838202698
"3005",13207,-83.9186330293,33.013867132
"3006",29069,-90.0908695901,36.2721132863
"3007",48483,-100.269643778,35.4012752646
"3008",13117,-84.1249458694,34.2255428364
"3009",48409,-97.5181798379,28.008815169
"3010",28147,-90.1061511294,31.1484345948
"3011",29137,-92.0007532696,39.4954305949
"3012",26073,-84.8467915518,43.6405980597
"3013",48341,-101.892924147,35.8376948335
"3014",45017,-80.7804436384,33.6749017174
"3015",56035,-109.914723233,42.7668884799
"3016",21069,-83.6966211994,38.370189538
"3017",55019,-90.6120887004,44.7347188767
"3018",45091,-81.1843747005,34.9747603545
"3019",18001,-84.936676596,40.7456624121
"3020",22005,-90.9112993213,30.2035699912
"3021",42119,-77.0622767988,40.9629663827
"3022",51041,-77.5869486833,37.3785487056
"3023",22001,-92.4119798894,30.2905388446
"3024",42039,-80.1062822257,41.6846987309
"3025",46123,-99.8840010334,43.345867126
"3026",19077,-94.5010556446,41.6837410666
"3027",19183,-91.7178854599,41.335576147
"3028",46111,-98.0913772982,44.0234563346
"3029",40051,-97.8841041101,35.0169569371
"3030",54039,-81.5280687019,38.3365710253
"3031",55109,-92.4527409201,45.0340559951
"3032",42121,-79.7579531854,41.4009710777
"3033",39153,-81.5321583563,41.1260216559
"3034",13127,-81.4937462452,31.2132911785
"3035",48479,-99.3315688366,27.7610478064
"3036",37123,-79.9054657117,35.3324628903
"3037",23003,-68.5988836224,46.658811018
"3038",28065,-89.822991898,31.569634753
"3039",18175,-86.1052871277,38.6000208922
"3040",48031,-98.3998634975,30.2663712224
"3041",51025,-77.8590425381,36.7647548737
"3042",47045,-89.4137521094,36.0590501005
"3043",47053,-88.9326005145,35.9965596809
"3044",51149,-77.2241480789,37.1865276147
"3045",5075,-91.1070859072,36.0412356638
"3046",38027,-98.9016200926,47.717596233
"3047",53053,-122.137226776,47.0376220506
"3048",16063,-114.13819818,43.0023803701
"3049",42071,-76.2476673229,40.0424116009
"3050",55057,-90.1137835195,43.9246105912
"3051",47151,-84.503557768,36.4285303848
"3052",46031,-101.196867983,45.7085931859
"3053",46053,-99.1856645149,43.1923780727
"3054",37181,-78.4079398865,36.3649893473
"3055",21033,-87.8679528068,37.1453958099
"3056",45011,-81.4350022539,33.2660739846
"3057",47039,-88.1087685886,35.603026649
"3058",18009,-85.3248041341,40.4735894977
"3059",1055,-86.0347272386,34.0452430444
"3060",16025,-114.805770975,43.4633453127
"3061",20155,-98.0860012678,37.952946244
"3062",47119,-87.0769772128,35.6169093325
"3063",56015,-104.353260399,42.0879438289
"3064",55107,-91.1330980515,45.4751405249
"3065",55133,-88.3044997913,43.0182029507
"3066",21079,-84.5377964999,37.6395910939
"3067",25021,-71.1837543833,42.1709598535
"3068",18063,-86.5100146943,39.7695183882
"3069",17077,-89.3820933412,37.7851432962
"3070",45043,-79.2993292742,33.412735246
"3071",38041,-102.460358787,46.4325011008
"3072",49019,-109.569839086,38.981941415
"3073",49045,-113.131084447,40.4487473754
"3074",51650,-76.2952960767,37.048819365
"3075",55011,-91.7544760247,44.3798325284
"3076",51069,-78.2626091151,39.2045729001
"3077",54041,-80.502183908,38.9959224443
"3078",27119,-96.401771254,47.7738489656
"3079",27127,-95.2537978703,44.4036770686
"3080",47047,-89.4143741775,35.1970707939
"3081",60040,-171.07492518,-11.0543869319
"3082",22089,-90.3582147239,29.9055390908
"3083",5111,-90.6629060149,35.5740377742
"3084",12045,-85.2609903105,29.9086377313
"3085",47063,-83.2666959867,36.217082971
"3086",1021,-86.7188049598,32.8478485473
"3087",48351,-93.7447423034,30.7862883786
"3088",48219,-102.343201029,33.6076378783
"3089",13009,-83.2495547483,33.0692672421
"3090",37175,-82.7982008625,35.2020922406
"3091",37171,-80.688067324,36.4147947681
"3092",1031,-85.9882154727,31.4026263419
"3093",39149,-84.2047519044,40.3315311897
"3094",16027,-116.709294745,43.625126077
"3095",30019,-105.548604923,48.7837832333
"3096",12073,-84.2778985145,30.4580338351
"3097",40119,-96.9757899342,36.0773364242
"3098",1039,-86.4512608206,31.2484702511
"3099",18093,-86.4834316378,38.8411821108
"3100",20069,-100.437861378,37.7381965877
"3101",21045,-84.9283710719,37.3223098203
"3102",21169,-85.629239973,36.9905396286
"3103",21207,-85.0586580988,36.9910761528
"3104",22011,-93.3433433448,30.6484619127
"3105",23025,-69.958798733,45.5138331222
"3106",40025,-102.517736405,36.748309148
"3107",21163,-86.2172086386,37.9698289521
"3108",21179,-85.4661179451,37.8051442811
"3109",21187,-84.8280619228,38.5196102974
"3110",29155,-89.7853804765,36.21146811
"3111",31125,-97.992236081,41.3973155624
"3112",55078,-88.7100175131,45.0043679144
"3113",48365,-94.3056267564,32.1623611087
"3114",21011,-83.7426845988,38.1449682
"3115",48001,-95.6526244293,31.8133513447
"3116",51033,-77.3470195615,38.0266928294
"3117",19167,-96.1778431222,43.082597775
"3118",6021,-122.392213764,39.5983877652
"3119",29510,-90.2451818308,38.6358166105
"3120",13111,-84.3198942503,34.8641020898
"3121",46051,-96.767686651,45.1719305912
"3122",46091,-97.5984964866,45.7586609814
"3123",53067,-122.832316029,46.9296292657
"3124",31107,-97.891883377,42.6367847577
"3125",35061,-106.809078963,34.7154554969
"3126",30079,-105.377989225,46.8605123296
"3127",19005,-91.3781011771,43.2842735662
"3128",48061,-97.4528999351,26.1514673039
"3129",48339,-95.503014646,30.3002066793
"3130",8071,-104.038708832,37.3158359457
"3131",48299,-98.6841232518,30.7057335745
"3132",48319,-99.2261405306,30.7177176734
"3133",37043,-83.7501614908,35.0571599888
"3134",36071,-74.3055715032,41.4021437116
"3135",36093,-74.0585719147,42.8181331561
"3136",54059,-82.1347529817,37.726426965
"3137",20197,-96.2050140765,38.9532901953
"3138",27055,-91.4928343321,43.671432532
"3139",21181,-84.0152746989,38.3356243718
"3140",25023,-70.7370629852,41.9874240803
"3141",36005,-73.8530663087,40.8492369375
"3142",37055,-75.6852383787,35.6649621216
"3143",39103,-81.8997121703,41.1175762547
"3144",42005,-79.4645384744,40.8122673967
"3145",34001,-74.6336931609,39.468881176
"3146",55071,-87.5123741218,44.1106875869
"3147",55029,-87.028954522,45.0326237695
"3148",37047,-78.6550710245,34.2656395279
"3149",39053,-82.3168830493,38.8246744546
"3150",48441,-99.8901202525,32.3014602077
"3151",39031,-81.9200168585,40.3016145238
"3152",31135,-101.649621392,40.8509302734
"3153",48205,-102.602850577,35.8400173364
"3154",8049,-106.11835073,40.1026236315
"3155",48249,-98.0898676904,27.7313633649
"3156",19189,-93.7341870103,43.3775664152
"3157",6079,-120.452181474,35.3874327493
"3158",1067,-85.241411606,31.5147259931
"3159",39175,-83.3043554165,40.8423769305
"3160",48505,-99.1686126497,27.0008004215
"3161",13177,-84.1411514045,31.779530701
"3162",21019,-82.6877800875,38.3595679356
"3163",27019,-93.8025828146,44.8207702998
"3164",31037,-97.0864664003,41.5740270756
"3165",45025,-80.1587171709,34.6397569333
"3166",47101,-87.493011982,35.5272753364
"3167",41067,-123.098335969,45.5601043987
"3168",51810,-76.0163283648,36.7777799383
"3169",30057,-111.920257889,45.3006799458
"3170",51103,-76.4202180427,37.701718676
"3171",29013,-94.339984217,38.2572785803
"3172",33001,-71.4226968535,43.5179676207
"3173",51159,-76.729636962,37.937044465
"3174",2230,-135.33666065,59.5599867499
"3175",2105,-135.559792503,58.2093053736
"3176",53021,-118.898827148,46.5347298808
"3177",19093,-95.5134960284,42.3868824786
"3178",20173,-97.4609670853,37.6847522992
"3179",48453,-97.781953038,30.3347048865
"3180",12057,-82.3469281485,27.9062286713
"3181",34021,-74.7016655985,40.2834301988
"3182",31023,-97.1317687748,41.2260783381
"3183",42129,-79.4669892074,40.3107478933
"3184",12015,-81.950303941,26.8998506436
"3185",19029,-94.927833572,41.3314982117
"3186",39107,-84.629349939,40.5400037981
"3187",60030,-168.163454211,-14.5416146279
"3188",21115,-82.8316230065,37.8466322486
"3189",44003,-71.5790058397,41.6733459365
"3190",50025,-72.7138283793,42.990578027
"3191",50019,-72.2437893862,44.828827701
"3192",20085,-95.7936561499,39.4168088886
"3193",22041,-91.6737723791,32.133145221
"3194",28155,-89.2848194538,33.61305937
"3195",25011,-72.59183051,42.583135816
"3196",31031,-101.118577494,42.5449277343
"3197",30001,-112.898809246,45.1327069796
"3198",29143,-89.6518180328,36.5946838386
"3199",5057,-93.6684577714,33.7352508392
"3200",29029,-92.7660214972,38.0269854132
"3201",51117,-78.362746156,36.6803569273
"3202",21233,-87.6832819185,37.5183493725
"3203",40047,-97.7827053355,36.3790588902
"3204",53059,-121.914794164,46.0230024939
"3205",26091,-84.0663740947,41.8950755017
"3206",13123,-84.4556500071,34.6911635784
"3207",27135,-95.8108219043,48.7751276233
"3208",28089,-90.0337543342,32.6346995912
"3209",48227,-101.435498987,32.3061694786
"3210",54099,-82.4269639085,38.1459572455
